referencia,pc1,pc2,lat,lon,area_m2,municipio,uso,tipo_via,nombre_via,numero,direccion,es_residencial,es_asr,error_dnprc
6946902UL9164N,6946902,UL9164N,40.772494,-4.223699,830.0,EL ESPINAR,Residencial,CL,ARGENTINA,919,CL ARGENTINA 919 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946903UL9164N,6946903,UL9164N,40.772671,-4.223467,976.0,EL ESPINAR,Residencial,CL,ARGENTINA,918,CL ARGENTINA 918 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946904UL9164N,6946904,UL9164N,40.77291,-4.223291,878.0,EL ESPINAR,Residencial,CL,ARGENTINA,917,CL ARGENTINA 917 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946905UL9164N,6946905,UL9164N,40.773156,-4.22315,911.0,EL ESPINAR,Residencial,CL,ARGENTINA,916,CL ARGENTINA 916 40400 EL ESPINAR (SEGOVIA),True,True,
6946906UL9164N,6946906,UL9164N,40.7734,-4.22306,965.0,EL ESPINAR,Residencial,CL,ARGENTINA,915,CL ARGENTINA 915 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946907UL9164N,6946907,UL9164N,40.773659,-4.222982,1175.0,EL ESPINAR,Residencial,CL,ARGENTINA,914,CL ARGENTINA 914 40400 EL ESPINAR (SEGOVIA),True,True,
6946908UL9164N,6946908,UL9164N,40.773909,-4.222915,967.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ARGENTINA,913,CL ARGENTINA 913 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
6946909UL9164N,6946909,UL9164N,40.774125,-4.222856,933.0,EL ESPINAR,Residencial,CL,ARGENTINA,912,CL ARGENTINA 912 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946910UL9164N,6946910,UL9164N,40.774356,-4.222798,1137.0,EL ESPINAR,Residencial,CL,ARGENTINA,911,CL ARGENTINA 911 40400 EL ESPINAR (SEGOVIA),True,True,
6946911UL9164N,6946911,UL9164N,40.774586,-4.222737,950.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ARGENTINA,910,CL ARGENTINA 910 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
6946912UL9164N,6946912,UL9164N,40.774817,-4.222678,1141.0,EL ESPINAR,Residencial,CL,ARGENTINA,909,CL ARGENTINA 909 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946913UL9164N,6946913,UL9164N,40.775055,-4.222612,1054.0,EL ESPINAR,Residencial,CL,ARGENTINA,908,CL ARGENTINA 908 40400 EL ESPINAR (SEGOVIA),True,True,
6946914UL9164N,6946914,UL9164N,40.77527,-4.222527,1111.0,EL ESPINAR,Residencial,CL,ARGENTINA,907,CL ARGENTINA 907 40400 EL ESPINAR (SEGOVIA),True,True,
6946915UL9164N,6946915,UL9164N,40.775489,-4.222483,1086.0,EL ESPINAR,Residencial,CL,ARGENTINA,906,CL ARGENTINA 906 40400 EL ESPINAR (SEGOVIA),True,True,
6946916UL9164N,6946916,UL9164N,40.775697,-4.22242,1066.0,EL ESPINAR,Industrial,CL,ARGENTINA,905,CL ARGENTINA 905 40400 EL ESPINAR (SEGOVIA),False,False,
6946917UL9164N,6946917,UL9164N,40.775879,-4.222314,1042.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ARGENTINA,904,CL ARGENTINA 904 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
6946918UL9164N,6946918,UL9164N,40.776097,-4.222272,1412.0,EL ESPINAR,Residencial,CL,ARGENTINA,903,CL ARGENTINA 903 40400 EL ESPINAR (SEGOVIA),True,True,
6946919UL9164N,6946919,UL9164N,40.776383,-4.222284,1562.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ARGENTINA,902,CL ARGENTINA 902 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
6946921UL9164N,6946921,UL9164N,40.777011,-4.221963,918.0,EL ESPINAR,Residencial,CL,ARGENTINA,896,CL ARGENTINA 896(A) 40400 EL ESPINAR (SEGOVIA),True,True,
6946922UL9164N,6946922,UL9164N,40.777145,-4.221635,1272.0,EL ESPINAR,Residencial,CL,BOLIVIA,897,CL BOLIVIA 897 40400 EL ESPINAR (SEGOVIA),True,True,
6946923UL9164N,6946923,UL9164N,40.777348,-4.221538,1425.0,EL ESPINAR,Residencial,CL,ARGENTINA,898,CL ARGENTINA 898 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946924UL9164N,6946924,UL9164N,40.777661,-4.221584,1108.0,EL ESPINAR,Residencial,CL,ARGENTINA,900,CL ARGENTINA 900 40400 EL ESPINAR (SEGOVIA),True,True,
6946925UL9164N,6946925,UL9164N,40.777767,-4.221159,827.0,EL ESPINAR,Residencial,CL,BOLIVIA,899,CL BOLIVIA 899(A) 40400 EL ESPINAR (SEGOVIA),True,True,
6946926UL9164N,6946926,UL9164N,40.776643,-4.22174,1052.0,EL ESPINAR,Residencial,CL,BOLIVIA,895,CL BOLIVIA 895 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946927UL9164N,6946927,UL9164N,40.776385,-4.221793,1029.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BOLIVIA,894,CL BOLIVIA 894 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
6946928UL9164N,6946928,UL9164N,40.776092,-4.221737,1542.0,EL ESPINAR,Residencial,CL,BOLIVIA,893,CL BOLIVIA 893 40400 EL ESPINAR (SEGOVIA),True,True,
6946929UL9164N,6946929,UL9164N,40.775811,-4.221761,1286.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,CUBA,892,CL CUBA 892 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
6946930UL9164N,6946930,UL9164N,40.775591,-4.221871,1132.0,EL ESPINAR,Residencial,CL,CUBA,891,CL CUBA 891 40400 EL ESPINAR (SEGOVIA),True,True,
6946931UL9164N,6946931,UL9164N,40.775385,-4.221939,1168.0,EL ESPINAR,Residencial,CL,CUBA,890,CL CUBA 890 40400 EL ESPINAR (SEGOVIA),True,True,
6946932UL9164N,6946932,UL9164N,40.775163,-4.222024,1255.0,EL ESPINAR,Residencial,CL,CUBA,889,CL CUBA 889 40400 EL ESPINAR (SEGOVIA),True,True,
6946933UL9164N,6946933,UL9164N,40.774938,-4.222102,1119.0,EL ESPINAR,Residencial,CL,CUBA,888,CL CUBA 888 40400 EL ESPINAR (SEGOVIA),True,True,
6946934UL9164N,6946934,UL9164N,40.774716,-4.222186,1282.0,EL ESPINAR,Residencial,CL,CUBA,887,CL CUBA 887 40400 EL ESPINAR (SEGOVIA),True,True,
6946935UL9164N,6946935,UL9164N,40.774493,-4.222254,1019.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,CUBA,886,CL CUBA 886 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
6946936UL9164N,6946936,UL9164N,40.774269,-4.222324,1184.0,EL ESPINAR,Residencial,CL,CUBA,885,CL CUBA 885 40400 EL ESPINAR (SEGOVIA),True,True,
6946937UL9164N,6946937,UL9164N,40.774033,-4.222397,1045.0,EL ESPINAR,Residencial,CL,CUBA,884,CL CUBA 884 Es:1 Pl:00 Pt:01 A 40400 EL ESPINAR (SEGOVIA),True,True,
6946938UL9164N,6946938,UL9164N,40.773809,-4.22248,991.0,EL ESPINAR,Residencial,CL,CUBA,883,CL CUBA 883 40400 EL ESPINAR (SEGOVIA),True,True,
6946939UL9164N,6946939,UL9164N,40.773583,-4.222569,931.0,EL ESPINAR,Residencial,CL,CUBA,882,CL CUBA 882 Suelo 40400 EL ESPINAR (SEGOVIA),True,True,
6946940UL9164N,6946940,UL9164N,40.77333,-4.222674,1041.0,EL ESPINAR,Residencial,CL,CUBA,881,CL CUBA 881 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946941UL9164N,6946941,UL9164N,40.773043,-4.222808,1099.0,EL ESPINAR,Residencial,CL,CUBA,880,CL CUBA 880 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946942UL9164N,6946942,UL9164N,40.772758,-4.222996,1111.0,EL ESPINAR,Residencial,CL,CUBA,879,CL CUBA 879 Es:1 Pl:01 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946943UL9164N,6946943,UL9164N,40.772493,-4.223181,896.0,EL ESPINAR,Residencial,CL,CUBA,878,CL CUBA 878 40400 EL ESPINAR (SEGOVIA),True,True,
6946944UL9164N,6946944,UL9164N,40.772298,-4.223444,903.0,EL ESPINAR,Residencial,CL,CUBA,877,CL CUBA 877 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
6946945UL9164N,6946945,UL9164N,40.77689,-4.22163,879.0,EL ESPINAR,Residencial,CL,BOLIVIA,896,CL BOLIVIA 896(B) 40400 EL ESPINAR (SEGOVIA),True,True,
6946946UL9164N,6946946,UL9164N,40.777542,-4.221278,805.0,EL ESPINAR,Residencial,CL,BOLIVIA,899,CL BOLIVIA 899(B) 40400 EL ESPINAR (SEGOVIA),True,True,
6946950UL9164N,6946950,UL9164N,40.776841,-4.222136,831.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ARGENTINA,901,CL ARGENTINA 901(A) Suelo SEGREG 6946920UL9164N 40400 EL ESPINAR (SEGOVIA),False,False,
6946951UL9164N,6946951,UL9164N,40.776664,-4.222222,830.0,EL ESPINAR,Residencial,CL,ARGENTINA,901,CL ARGENTINA 901(B) SEGREG 6946920UL9164N 40400 EL ESPINAR (SEGOVIA),True,True,
7043201UL9174S,7043201,UL9174S,40.771248,-4.225203,1493.0,EL ESPINAR,Residencial,CL,BELGICA,772,CL BELGICA 772 Es:1 Pl:01 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7043202UL9174S,7043202,UL9174S,40.771293,-4.224617,996.0,EL ESPINAR,Residencial,CL,BELGICA,815,CL BELGICA 815 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7043203UL9174S,7043203,UL9174S,40.771271,-4.22423,1173.0,EL ESPINAR,Residencial,CL,BELGICA,814,CL BELGICA 814 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7043204UL9174S,7043204,UL9174S,40.771238,-4.223885,1315.0,EL ESPINAR,Residencial,CL,BELGICA,813,CL BELGICA 813 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7043205UL9174S,7043205,UL9174S,40.771218,-4.22348,2087.0,EL ESPINAR,Residencial,CL,BELGICA,812,CL BELGICA 812 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7043206UL9174S,7043206,UL9174S,40.771297,-4.22302,1897.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BELGICA,811,CL BELGICA 811 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7043207UL9174S,7043207,UL9174S,40.771491,-4.222604,1673.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BELGICA,810,CL BELGICA 810 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7043208UL9174S,7043208,UL9174S,40.771709,-4.222238,1909.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BELGICA,809,CL BELGICA 809 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7043209UL9174S,7043209,UL9174S,40.77195,-4.221857,2287.0,EL ESPINAR,Residencial,CL,BELGICA,808,CL BELGICA 808 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7043210UL9174S,7043210,UL9174S,40.772227,-4.221533,1748.0,EL ESPINAR,Residencial,CL,BELGICA,807,CL BELGICA 807 40400 EL ESPINAR (SEGOVIA),True,True,
7043211UL9174S,7043211,UL9174S,40.772521,-4.221359,1729.0,EL ESPINAR,Residencial,CL,BELGICA,806,CL BELGICA 806 40400 EL ESPINAR (SEGOVIA),True,True,
7043212UL9174S,7043212,UL9174S,40.772833,-4.22122,1484.0,EL ESPINAR,Industrial,CL,BELGICA,805,CL BELGICA 805 40400 EL ESPINAR (SEGOVIA),False,False,
7043213UL9174S,7043213,UL9174S,40.773118,-4.221078,1097.0,EL ESPINAR,Residencial,CL,BELGICA,804,CL BELGICA 804 40400 EL ESPINAR (SEGOVIA),True,True,
7043214UL9174S,7043214,UL9174S,40.77346,-4.220885,1920.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BELGICA,803,CL BELGICA 803 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7043215UL9174S,7043215,UL9174S,40.773858,-4.220679,1385.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BELGICA,802,CL BELGICA 802 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7043216UL9174S,7043216,UL9174S,40.774225,-4.220484,1418.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BELGICA,801,CL BELGICA 801 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7043217UL9174S,7043217,UL9174S,40.774118,-4.220117,1404.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",AV,BRUSELAS,787,AV BRUSELAS 787 Suelo A 40400 EL ESPINAR (SEGOVIA),False,False,
7043218UL9174S,7043218,UL9174S,40.77377,-4.220311,1377.0,EL ESPINAR,Residencial,AV,BRUSELAS,786,AV BRUSELAS 786 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7043219UL9174S,7043219,UL9174S,40.773372,-4.220475,1717.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",AV,BRUSELAS,785,AV BRUSELAS 785 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7043220UL9174S,7043220,UL9174S,40.77303,-4.220628,1411.0,EL ESPINAR,Residencial,AV,BRUSELAS,784,AV BRUSELAS 784 40424 EL ESPINAR (SEGOVIA),True,True,
7043221UL9174S,7043221,UL9174S,40.772735,-4.220717,1608.0,EL ESPINAR,Residencial,AV,BRUSELAS,783,AV BRUSELAS 783 40424 EL ESPINAR (SEGOVIA),True,True,
7043222UL9174S,7043222,UL9174S,40.772263,-4.220862,1118.0,EL ESPINAR,Residencial,AV,BRUSELAS,782,AV BRUSELAS 782(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7043223UL9174S,7043223,UL9174S,40.771987,-4.221027,2342.0,EL ESPINAR,Residencial,AV,BRUSELAS,781,AV BRUSELAS 781 40424 EL ESPINAR (SEGOVIA),True,True,
7043224UL9174S,7043224,UL9174S,40.771697,-4.221417,2091.0,EL ESPINAR,Residencial,AV,BRUSELAS,780,AV BRUSELAS 780 Es:1 Pl:00 Pt:01 40424 EL ESPINAR (SEGOVIA),True,True,
7043225UL9174S,7043225,UL9174S,40.771488,-4.221751,846.0,EL ESPINAR,Residencial,AV,BRUSELAS,779,AV BRUSELAS 779(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7043226UL9174S,7043226,UL9174S,40.771191,-4.222311,1840.0,EL ESPINAR,Residencial,AV,BRUSELAS,778,AV BRUSELAS 778 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7043227UL9174S,7043227,UL9174S,40.770986,-4.222711,1441.0,EL ESPINAR,Residencial,AV,BRUSELAS,777,AV BRUSELAS 777(B) 40424 EL ESPINAR (SEGOVIA),True,True,
7043228UL9174S,7043228,UL9174S,40.77082,-4.223421,2010.0,EL ESPINAR,Almacen-Estacionamiento.Uso Industrial,AV,BRUSELAS,776,AV BRUSELAS 776 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),False,False,
7043229UL9174S,7043229,UL9174S,40.770809,-4.224053,1009.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",AV,BRUSELAS,775,AV BRUSELAS 775(A) Suelo 40424 EL ESPINAR (SEGOVIA),False,False,
7043231UL9174S,7043231,UL9174S,40.771066,-4.224782,1098.0,EL ESPINAR,Residencial,AV,BRUSELAS,773,AV BRUSELAS 773 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7043232UL9174S,7043232,UL9174S,40.770956,-4.22443,770.0,EL ESPINAR,Residencial,AV,BRUSELAS,774,AV BRUSELAS 774(A) 40424 EL ESPINAR (SEGOVIA),True,True,
7043233UL9174S,7043233,UL9174S,40.770873,-4.224247,688.0,EL ESPINAR,Residencial,AV,BRUSELAS,774,AV BRUSELAS 774(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7043235UL9174S,7043235,UL9174S,40.772476,-4.220806,1148.0,EL ESPINAR,Residencial,AV,BRUSELAS,782,AV BRUSELAS 782(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7043236UL9174S,7043236,UL9174S,40.771374,-4.221979,868.0,EL ESPINAR,Residencial,AV,BRUSELAS,779,AV BRUSELAS 779(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7043238UL9174S,7043238,UL9174S,40.770872,-4.223007,752.0,EL ESPINAR,Residencial,AV,BRUSELAS,777,AV BRUSELAS 777(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7043239UL9174S,7043239,UL9174S,40.77078,-4.223819,1011.0,EL ESPINAR,Residencial,AV,BRUSELAS,775,AV BRUSELAS 775(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7045801UL9174N,7045801,UL9174N,40.771558,-4.22619,1050.0,EL ESPINAR,Residencial,CL,URUGUAY,875,CL URUGUAY 875 40400 EL ESPINAR (SEGOVIA),True,True,
7045802UL9174N,7045802,UL9174N,40.771718,-4.225845,1021.0,EL ESPINAR,Residencial,CL,URUGUAY,37,CL URUGUAY 37 40400 EL ESPINAR (SEGOVIA),True,True,
7045805UL9174N,7045805,UL9174N,40.77189,-4.224304,1231.0,EL ESPINAR,Residencial,CL,CUBA,871,CL CUBA 871 40400 EL ESPINAR (SEGOVIA),True,True,
7045806UL9164S,7045806,UL9164S,40.771896,-4.223853,975.0,EL ESPINAR,Industrial,CL,CUBA,870,CL CUBA 870 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),False,False,
7045807UL9174N,7045807,UL9174N,40.771907,-4.223473,820.0,EL ESPINAR,Residencial,CL,CUBA,864,CL CUBA 864(I) 40400 EL ESPINAR (SEGOVIA),True,True,
7045808UL9174N,7045808,UL9174N,40.772009,-4.223178,820.0,EL ESPINAR,Residencial,CL,CUBA,864,CL CUBA 864(H) 40400 EL ESPINAR (SEGOVIA),True,True,
7045809UL9174N,7045809,UL9174N,40.772176,-4.222944,821.0,EL ESPINAR,Residencial,CL,CUBA,864,CL CUBA 864(G) 40400 EL ESPINAR (SEGOVIA),True,True,
7045810UL9174N,7045810,UL9174N,40.772367,-4.222742,820.0,EL ESPINAR,Residencial,CL,CUBA,864,CL CUBA 864(F) 40400 EL ESPINAR (SEGOVIA),True,True,
7045811UL9174N,7045811,UL9174N,40.772548,-4.222561,830.0,EL ESPINAR,Residencial,CL,CUBA,864,CL CUBA 864(E) 40400 EL ESPINAR (SEGOVIA),True,True,
7045812UL9174N,7045812,UL9174N,40.772721,-4.222426,790.0,EL ESPINAR,Residencial,CL,CUBA,864,CL CUBA 864(D) 40400 EL ESPINAR (SEGOVIA),True,True,
7045821UL9174N,7045821,UL9174N,40.776714,-4.220171,750.0,EL ESPINAR,Residencial,CL,CUBA,852,CL CUBA 852(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7045822UL9174N,7045822,UL9174N,40.775053,-4.220741,956.0,EL ESPINAR,Residencial,CL,BELGICA,32,CL BELGICA 32 40400 EL ESPINAR (SEGOVIA),True,True,
7045823UL9174N,7045823,UL9174N,40.774715,-4.220862,978.0,EL ESPINAR,Residencial,CL,BELGICA,36,CL BELGICA 36 40400 EL ESPINAR (SEGOVIA),True,True,
7045824UL9174N,7045824,UL9174N,40.774501,-4.220944,908.0,EL ESPINAR,Residencial,CL,BELGICA,38,CL BELGICA 38 40400 EL ESPINAR (SEGOVIA),True,True,
7045825UL9174N,7045825,UL9174N,40.774176,-4.221134,893.0,EL ESPINAR,Residencial,CL,BELGICA,42,CL BELGICA 42 40400 EL ESPINAR (SEGOVIA),True,True,
7045826UL9174N,7045826,UL9174N,40.773839,-4.221306,825.0,EL ESPINAR,Residencial,CL,BELGICA,46,CL BELGICA 46 40400 EL ESPINAR (SEGOVIA),True,True,
7045827UL9174N,7045827,UL9174N,40.773312,-4.221589,746.0,EL ESPINAR,Residencial,CL,BELGICA,52,CL BELGICA 52 Suelo 40400 EL ESPINAR (SEGOVIA),True,True,
7045828UL9174N,7045828,UL9174N,40.772986,-4.221768,723.0,EL ESPINAR,Residencial,CL,BELGICA,56,CL BELGICA 56 40400 EL ESPINAR (SEGOVIA),True,True,
7045829UL9174N,7045829,UL9174N,40.77282,-4.221864,770.0,EL ESPINAR,Residencial,CL,BELGICA,58,CL BELGICA 58 40400 EL ESPINAR (SEGOVIA),True,True,
7045830UL9174N,7045830,UL9174N,40.772478,-4.222092,848.0,EL ESPINAR,Residencial,CL,BELGICA,62,CL BELGICA 62 40400 EL ESPINAR (SEGOVIA),True,True,
7045831UL9174N,7045831,UL9174N,40.772017,-4.222669,747.0,EL ESPINAR,Residencial,CL,BELGICA,68,CL BELGICA 68 40400 EL ESPINAR (SEGOVIA),True,True,
7045832UL9174N,7045832,UL9174N,40.771845,-4.222896,779.0,EL ESPINAR,Residencial,CL,BELGICA,70,CL BELGICA 70 40400 EL ESPINAR (SEGOVIA),True,True,
7045833UL9174N,7045833,UL9174N,40.771668,-4.223495,764.0,EL ESPINAR,Residencial,CL,BELGICA,74,CL BELGICA 74 40400 EL ESPINAR (SEGOVIA),True,True,
7045834UL9174N,7045834,UL9174N,40.771657,-4.223857,757.0,EL ESPINAR,Residencial,CL,BELGICA,76,CL BELGICA 76 40400 EL ESPINAR (SEGOVIA),True,True,
7045835UL9174N,7045835,UL9174N,40.771644,-4.224214,762.0,EL ESPINAR,Residencial,CL,BELGICA,78,CL BELGICA 78 40400 EL ESPINAR (SEGOVIA),True,True,
7045839UL9174N,7045839,UL9174N,40.776489,-4.219526,817.0,EL ESPINAR,Residencial,CL,CUBA,1,CL CUBA 1 40400 EL ESPINAR (SEGOVIA),True,True,
7045840UL9174N,7045840,UL9174N,40.776372,-4.21994,1124.0,EL ESPINAR,Residencial,CL,BELGICA,16,CL BELGICA 16 40400 EL ESPINAR (SEGOVIA),True,True,
7045843UL9174N,7045843,UL9174N,40.775584,-4.220502,905.0,EL ESPINAR,Residencial,CL,BELGICA,26,CL BELGICA 26 Suelo 40400 EL ESPINAR (SEGOVIA),True,True,
7045844UL9174N,7045844,UL9174N,40.775409,-4.220596,985.0,EL ESPINAR,Residencial,CL,BELGICA,28,CL BELGICA 28 40400 EL ESPINAR (SEGOVIA),True,True,
7045847UL9174N,7045847,UL9174N,40.771618,-4.224889,777.0,EL ESPINAR,Residencial,CL,BELGICA,82,CL BELGICA 82 40400 EL ESPINAR (SEGOVIA),True,True,
7045848UL9174N,7045848,UL9174N,40.77159,-4.225204,790.0,EL ESPINAR,Residencial,CL,BELGICA,84,CL BELGICA 84 40400 EL ESPINAR (SEGOVIA),True,True,
7045849UL9164S,7045849,UL9164S,40.77151,-4.225503,777.0,EL ESPINAR,Residencial,CL,BELGICA,86,CL BELGICA 86 40400 EL ESPINAR (SEGOVIA),True,True,
7045850UL9164S,7045850,UL9164S,40.771403,-4.225792,761.0,EL ESPINAR,Residencial,CL,BELGICA,88,CL BELGICA 88 40400 EL ESPINAR (SEGOVIA),True,True,
7045851UL9164S,7045851,UL9164S,40.771299,-4.226749,1074.0,EL ESPINAR,Residencial,CL,URUGUAY,43,CL URUGUAY 43 40400 EL ESPINAR (SEGOVIA),True,True,
7045852UL9174N,7045852,UL9174N,40.77265,-4.22197,782.0,EL ESPINAR,Residencial,CL,BELGICA,60,CL BELGICA 60 40400 EL ESPINAR (SEGOVIA),True,True,
7045853UL9174N,7045853,UL9174N,40.776227,-4.220078,1065.0,EL ESPINAR,Residencial,CL,BELGICA,18,CL BELGICA 18 40400 EL ESPINAR (SEGOVIA),True,True,
7045854UL9174N,7045854,UL9174N,40.776081,-4.22022,1067.0,EL ESPINAR,Residencial,CL,BELGICA,20,CL BELGICA 20 40400 EL ESPINAR (SEGOVIA),True,True,
7045855UL9174N,7045855,UL9174N,40.775926,-4.220336,1062.0,EL ESPINAR,Residencial,CL,BELGICA,22,CL BELGICA 22 40400 EL ESPINAR (SEGOVIA),True,True,
7045856UL9174N,7045856,UL9174N,40.775753,-4.220416,1019.0,EL ESPINAR,Residencial,CL,BELGICA,24,CL BELGICA 24 40400 EL ESPINAR (SEGOVIA),True,True,
7045857UL9174N,7045857,UL9174N,40.772327,-4.222242,750.0,EL ESPINAR,Residencial,CL,BELGICA,64,CL BELGICA 64 40400 EL ESPINAR (SEGOVIA),True,True,
7045858UL9174N,7045858,UL9174N,40.772893,-4.22231,844.0,EL ESPINAR,Residencial,CL,CUBA,864,CL CUBA 864(C) 40400 EL ESPINAR (SEGOVIA),True,True,
7045859UL9174N,7045859,UL9174N,40.773071,-4.222213,842.0,EL ESPINAR,Residencial,CL,CUBA,864,CL CUBA 864(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7045860UL9174N,7045860,UL9174N,40.773248,-4.222126,839.0,EL ESPINAR,Residencial,CL,CUBA,864,CL CUBA 864(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7045861UL9174N,7045861,UL9174N,40.772273,-4.222392,139.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BELGICA,864,CL BELGICA 864(J) Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7045862UL9164S,7045862,UL9164S,40.771711,-4.223157,741.0,EL ESPINAR,Residencial,CL,BELGICA,72,CL BELGICA 72 40400 EL ESPINAR (SEGOVIA),True,True,
7045863UL9174N,7045863,UL9174N,40.773149,-4.22168,748.0,EL ESPINAR,Residencial,CL,BELGICA,54,CL BELGICA 54 Suelo 40400 EL ESPINAR (SEGOVIA),True,True,
7045864UL9174N,7045864,UL9174N,40.773473,-4.221496,777.0,EL ESPINAR,Residencial,CL,BELGICA,50,CL BELGICA 50 Suelo 40400 EL ESPINAR (SEGOVIA),True,True,
7045865UL9174N,7045865,UL9174N,40.774998,-4.221378,991.0,EL ESPINAR,Residencial,CL,CUBA,858,CL CUBA 858(J) 40400 EL ESPINAR (SEGOVIA),True,True,
7045866UL9174N,7045866,UL9174N,40.774823,-4.221448,959.0,EL ESPINAR,Residencial,CL,CUBA,858,CL CUBA 858(I) 40400 EL ESPINAR (SEGOVIA),True,True,
7045867UL9174N,7045867,UL9174N,40.774652,-4.22152,940.0,EL ESPINAR,Residencial,CL,CUBA,858,CL CUBA 858(H) 40400 EL ESPINAR (SEGOVIA),True,True,
7045868UL9174N,7045868,UL9174N,40.77448,-4.221592,909.0,EL ESPINAR,Residencial,CL,CUBA,858,CL CUBA 858(G) 40400 EL ESPINAR (SEGOVIA),True,True,
7045869UL9174N,7045869,UL9174N,40.774309,-4.221664,883.0,EL ESPINAR,Residencial,CL,CUBA,858,CL CUBA 858(F) 40400 EL ESPINAR (SEGOVIA),True,True,
7045870UL9174N,7045870,UL9174N,40.774137,-4.221735,853.0,EL ESPINAR,Residencial,CL,CUBA,858,CL CUBA 858(E) Suelo 40400 EL ESPINAR (SEGOVIA),True,True,
